lat,lng,peso_carros_ponto,jam_factor,rua
-25.71556,-54.38247,4.76,0.1,Iguazú (Oeste)
-25.71538,-54.38222,4.76,0.1,Iguazú (Oeste)
-25.71393,-54.38079,4.76,0.1,Iguazú (Oeste)
-25.71109,-54.37792,4.76,0.1,Iguazú (Oeste)
-25.71109,-54.37792,4.76,0.1,Iguazú (Oeste)
-25.7055,-54.37218,4.76,0.1,Iguazú (Oeste)
-25.7054,-54.37198,4.76,0.1,Iguazú (Oeste)
-25.70538,-54.37172,4.76,0.1,Iguazú (Oeste)
-25.70539,-54.37122,4.76,0.1,Iguazú (Oeste)
-25.70554,-54.36834,4.76,0.1,Iguazú (Oeste)
-25.70567,-54.36615,4.76,0.1,Iguazú (Oeste)
-25.70578,-54.36513,4.76,0.1,Iguazú (Oeste)
-25.70591,-54.36432,4.76,0.1,Iguazú (Oeste)
-25.7061,-54.3628,4.76,0.1,Iguazú (Oeste)
-25.70617,-54.36213,4.76,0.1,Iguazú (Oeste)
-25.70617,-54.36114,4.76,0.1,Iguazú (Oeste)
-25.70615,-54.36063,4.76,0.1,Iguazú (Oeste)
-25.70604,-54.35974,4.76,0.1,Iguazú (Oeste)
-25.70548,-54.35789,4.76,0.1,Iguazú (Oeste)
-25.70521,-54.35712,4.76,0.1,Iguazú (Oeste)
-25.7047,-54.35549,4.76,0.1,Iguazú (Oeste)
-25.70369,-54.35248,4.76,0.1,Iguazú (Oeste)
-25.70334,-54.35158,4.76,0.1,Iguazú (Oeste)
-25.70269,-54.35009,4.76,0.1,Iguazú (Oeste)
-25.70229,-54.34924,4.76,0.1,Iguazú (Oeste)
-25.70184,-54.3485,4.76,0.1,Iguazú (Oeste)
-25.70153,-54.34808,4.76,0.1,Iguazú (Oeste)
-25.70119,-54.34739,4.76,0.1,Iguazú (Oeste)
-25.70076,-54.34622,4.76,0.1,Iguazú (Oeste)
-25.70067,-54.34589,4.76,0.1,Iguazú (Oeste)
-25.70047,-54.34535,4.76,0.1,Iguazú (Oeste)
-25.70018,-54.34473,4.76,0.1,Iguazú (Oeste)
-25.69969,-54.34334,4.76,0.1,Iguazú (Oeste)
-25.69943,-54.34266,4.76,0.1,Iguazú (Oeste)
-25.69875,-54.3405,4.76,0.1,Iguazú (Oeste)
-25.69844,-54.33956,4.76,0.1,Iguazú (Oeste)
-25.69779,-54.33773,4.76,0.1,Iguazú (Oeste)
-25.69682,-54.33512,4.76,0.1,Iguazú (Oeste)
-25.69613,-54.3333,4.76,0.1,Iguazú (Oeste)
-25.69584,-54.33244,4.76,0.1,Iguazú (Oeste)
-25.69567,-54.332,4.76,0.1,Iguazú (Oeste)
-25.69548,-54.33137,4.76,0.1,Iguazú (Oeste)
-25.69524,-54.3305,4.76,0.1,Iguazú (Oeste)
-25.69516,-54.33035,4.76,0.1,Iguazú (Oeste)
-25.69496,-54.32972,4.76,0.1,Iguazú (Oeste)
-25.69461,-54.32852,4.76,0.1,Iguazú (Oeste)
-25.69439,-54.32783,4.76,0.1,Iguazú (Oeste)
-25.69402,-54.32672,4.76,0.1,Iguazú (Oeste)
-25.69394,-54.32651,4.76,0.1,Iguazú (Oeste)
-25.69334,-54.32564,4.76,0.1,Iguazú (Oeste)
-25.69294,-54.3251,4.76,0.1,Iguazú (Oeste)
-25.69175,-54.32408,4.76,0.1,Iguazú (Oeste)
-25.6911,-54.32333,4.76,0.1,Iguazú (Oeste)
-25.69044,-54.32253,4.76,0.1,Iguazú (Oeste)
-25.68971,-54.32167,4.76,0.1,Iguazú (Oeste)
-25.68938,-54.3213,4.76,0.1,Iguazú (Oeste)
-25.68913,-54.32098,4.76,0.1,Iguazú (Oeste)
-25.68901,-54.32077,4.76,0.1,Iguazú (Oeste)
-25.68893,-54.32059,4.76,0.1,Iguazú (Oeste)
-25.68888,-54.32036,4.76,0.1,Iguazú (Oeste)
-25.68885,-54.32006,4.76,0.1,Iguazú (Oeste)
-25.68879,-54.31833,4.76,0.1,Iguazú (Oeste)
-25.68891,-54.3175,4.76,0.1,Iguazú (Oeste)
-25.68902,-54.31699,4.76,0.1,Iguazú (Oeste)
-25.68926,-54.31612,4.76,0.1,Iguazú (Oeste)
-25.68944,-54.31511,4.76,0.1,Iguazú (Oeste)
-25.68945,-54.31489,4.76,0.1,Iguazú (Oeste)
-25.68942,-54.31463,4.76,0.1,Iguazú (Oeste)
-25.68937,-54.31447,4.76,0.1,Iguazú (Oeste)
-25.68924,-54.31426,4.76,0.1,Iguazú (Oeste)
-25.68906,-54.31405,4.76,0.1,Iguazú (Oeste)
-25.68879,-54.31378,4.76,0.1,Iguazú (Oeste)
-25.68856,-54.31348,4.76,0.1,Iguazú (Oeste)
-25.68829,-54.31302,4.76,0.1,Iguazú (Oeste)
-25.68812,-54.31276,4.76,0.1,Iguazú (Oeste)
-25.68773,-54.31242,4.76,0.1,Iguazú (Oeste)
-25.68749,-54.31228,4.76,0.1,Iguazú (Oeste)
-25.71351,-54.46241,1.71,0.0,12
-25.71299,-54.46242,1.71,0.0,12
-25.71299,-54.46242,1.71,0.0,12
-25.71284,-54.46242,1.71,0.0,12
-25.71261,-54.46245,1.71,0.0,12
-25.71261,-54.46245,1.71,0.0,12
-25.7124,-54.46248,1.71,0.0,12
-25.7124,-54.46248,1.71,0.0,12
-25.71217,-54.46255,1.71,0.0,12
-25.71217,-54.46255,1.71,0.0,12
-25.71203,-54.46258,1.71,0.0,12
-25.71167,-54.46272,1.71,0.0,12
-25.71139,-54.46286,1.71,0.0,12
-25.71103,-54.4631,1.71,0.0,12
-25.71068,-54.4634,1.71,0.0,12
-25.70847,-54.46578,1.71,0.0,12
-25.70847,-54.46578,1.71,0.0,12
-25.70832,-54.46594,1.71,0.0,12
-25.70832,-54.46594,1.71,0.0,12
-25.70706,-54.46731,1.71,0.0,12
-25.70706,-54.46731,1.71,0.0,12
-25.70685,-54.46754,1.71,0.0,12
-25.70685,-54.46754,1.71,0.0,12
-25.70669,-54.46771,1.71,0.0,12
-25.70669,-54.46771,1.71,0.0,12
-25.70644,-54.46799,1.71,0.0,12
-25.70644,-54.46799,1.71,0.0,12
-25.70592,-54.46855,1.71,0.0,12
-25.70592,-54.46855,1.71,0.0,12
-25.70555,-54.46894,1.71,0.0,12
-25.70555,-54.46894,1.71,0.0,12
-25.7046,-54.46997,1.71,0.0,12
-25.7046,-54.46997,1.71,0.0,12
-25.70416,-54.47045,1.71,0.0,12
-25.70416,-54.47045,1.71,0.0,12
-25.70335,-54.47133,1.71,0.0,12
-25.70335,-54.47133,1.71,0.0,12
-25.70309,-54.47161,1.71,0.0,12
-25.70309,-54.47161,1.71,0.0,12
-25.70269,-54.47201,1.71,0.0,12
-25.70269,-54.47201,1.71,0.0,12
-25.70155,-54.47326,1.71,0.0,12
-25.70128,-54.47349,1.71,0.0,12
-25.70105,-54.47364,1.71,0.0,12
-25.70082,-54.47378,1.71,0.0,12
-25.70041,-54.47398,1.71,0.0,12
-25.69858,-54.47462,1.71,0.0,12
-25.69858,-54.47462,1.71,0.0,12
-25.69801,-54.47482,1.71,0.0,12
-25.69801,-54.47482,1.71,0.0,12
-25.69763,-54.47496,1.71,0.0,12
-25.69763,-54.47496,1.71,0.0,12
-25.6966,-54.47531,1.71,0.0,12
-25.6966,-54.47531,1.71,0.0,12
-25.69635,-54.47541,1.71,0.0,12
-25.69635,-54.47541,1.71,0.0,12
-25.69392,-54.47623,1.71,0.0,12
-25.69392,-54.47623,1.71,0.0,12
-25.69349,-54.47638,1.71,0.0,12
-25.69273,-54.47675,1.71,0.0,12
-25.69273,-54.47675,1.71,0.0,12
-25.69258,-54.47682,1.71,0.0,12
-25.69217,-54.47707,1.71,0.0,12
-25.69217,-54.47707,1.71,0.0,12
-25.69188,-54.47725,1.71,0.0,12
-25.69188,-54.47725,1.71,0.0,12
-25.69172,-54.47735,1.71,0.0,12
-25.69146,-54.47755,1.71,0.0,12
-25.69146,-54.47755,1.71,0.0,12
-25.69117,-54.47777,1.71,0.0,12
-25.69117,-54.47777,1.71,0.0,12
-25.69078,-54.47809,1.71,0.0,12
-25.69049,-54.4783,1.71,0.0,12
-25.69049,-54.4783,1.71,0.0,12
-25.69004,-54.47868,1.71,0.0,12
-25.69004,-54.47868,1.71,0.0,12
-25.68982,-54.47887,1.71,0.0,12
-25.68982,-54.47887,1.71,0.0,12
-25.68963,-54.47903,1.71,0.0,12
-25.68963,-54.47903,1.71,0.0,12
-25.68947,-54.47918,1.71,0.0,12
-25.68947,-54.47918,1.71,0.0,12
-25.68679,-54.4814,1.71,0.0,12
-25.68679,-54.4814,1.71,0.0,12
-25.6861,-54.48197,1.71,0.0,12
-25.6861,-54.48197,1.71,0.0,12
-25.68595,-54.4821,1.71,0.0,12
-25.68595,-54.4821,1.71,0.0,12
-25.68584,-54.48218,1.71,0.0,12
-25.68584,-54.48218,1.71,0.0,12
-25.68545,-54.48247,1.71,0.0,12
-25.68545,-54.48247,1.71,0.0,12
-25.68475,-54.48305,1.71,0.0,12
-25.68475,-54.48305,1.71,0.0,12
-25.68444,-54.48335,1.71,0.0,12
-25.68444,-54.48335,1.71,0.0,12
-25.68425,-54.4835,1.71,0.0,12
-25.68425,-54.4835,1.71,0.0,12
-25.6839,-54.48376,1.71,0.0,12
-25.6839,-54.48376,1.71,0.0,12
-25.68273,-54.48473,1.71,0.0,12
-25.68273,-54.48473,1.71,0.0,12
-25.68041,-54.48668,1.71,0.0,12
-25.68041,-54.48668,1.71,0.0,12
-25.67891,-54.48793,1.71,0.0,12
-25.67891,-54.48793,1.71,0.0,12
-25.67788,-54.48879,1.71,0.0,12
-25.67788,-54.48879,1.71,0.0,12
-25.67656,-54.48989,1.71,0.0,12
-25.67656,-54.48989,1.71,0.0,12
-25.67532,-54.49092,1.71,0.0,12
-25.67532,-54.49092,1.71,0.0,12
-25.67498,-54.4912,1.71,0.0,12
-25.67498,-54.4912,1.71,0.0,12
-25.67482,-54.49135,1.71,0.0,12
-25.67482,-54.49135,1.71,0.0,12
-25.67463,-54.49152,1.71,0.0,12
-25.67463,-54.49152,1.71,0.0,12
-25.67449,-54.49168,1.71,0.0,12
-25.67449,-54.49168,1.71,0.0,12
-25.67438,-54.49179,1.71,0.0,12
-25.67438,-54.49179,1.71,0.0,12
-25.67405,-54.49217,1.71,0.0,12
-25.67405,-54.49217,1.71,0.0,12
-25.67355,-54.49279,1.71,0.0,12
-25.67355,-54.49279,1.71,0.0,12
-25.6733,-54.49311,1.71,0.0,12
-25.6733,-54.49311,1.71,0.0,12
-25.67313,-54.49333,1.71,0.0,12
-25.67313,-54.49333,1.71,0.0,12
-25.673,-54.4935,1.71,0.0,12
-25.673,-54.4935,1.71,0.0,12
-25.67285,-54.49368,1.71,0.0,12
-25.67285,-54.49368,1.71,0.0,12
-25.67159,-54.49529,1.71,0.0,12
-25.67159,-54.49529,1.71,0.0,12
-25.6702,-54.49706,1.71,0.0,12
-25.6702,-54.49706,1.71,0.0,12
-25.67007,-54.49716,1.71,0.0,12
-25.66958,-54.49778,1.71,0.0,12
-25.66958,-54.49778,1.71,0.0,12
-25.6693,-54.49813,1.71,0.0,12
-25.6693,-54.49813,1.71,0.0,12
-25.66889,-54.49864,1.71,0.0,12
-25.66889,-54.49864,1.71,0.0,12
-25.66884,-54.49871,1.71,0.0,12
-25.66941,-54.49812,1.76,0.0,Acceso a Aeropuerto
-25.67012,-54.49722,1.76,0.0,Acceso a Aeropuerto
-25.6702,-54.49706,1.76,0.0,Acceso a Aeropuerto
-25.6702,-54.49706,1.76,0.0,Acceso a Aeropuerto
-25.67159,-54.49529,1.76,0.0,Acceso a Aeropuerto
-25.67159,-54.49529,1.76,0.0,Acceso a Aeropuerto
-25.67285,-54.49368,1.76,0.0,Acceso a Aeropuerto
-25.67285,-54.49368,1.76,0.0,Acceso a Aeropuerto
-25.673,-54.4935,1.76,0.0,Acceso a Aeropuerto
-25.673,-54.4935,1.76,0.0,Acceso a Aeropuerto
-25.67313,-54.49333,1.76,0.0,Acceso a Aeropuerto
-25.67313,-54.49333,1.76,0.0,Acceso a Aeropuerto
-25.6733,-54.49311,1.76,0.0,Acceso a Aeropuerto
-25.6733,-54.49311,1.76,0.0,Acceso a Aeropuerto
-25.67355,-54.49279,1.76,0.0,Acceso a Aeropuerto
-25.67355,-54.49279,1.76,0.0,Acceso a Aeropuerto
-25.67405,-54.49217,1.76,0.0,Acceso a Aeropuerto
-25.67405,-54.49217,1.76,0.0,Acceso a Aeropuerto
-25.67438,-54.49179,1.76,0.0,Acceso a Aeropuerto
-25.67438,-54.49179,1.76,0.0,Acceso a Aeropuerto
-25.67449,-54.49168,1.76,0.0,Acceso a Aeropuerto
-25.67449,-54.49168,1.76,0.0,Acceso a Aeropuerto
-25.67463,-54.49152,1.76,0.0,Acceso a Aeropuerto
-25.67463,-54.49152,1.76,0.0,Acceso a Aeropuerto
-25.67482,-54.49135,1.76,0.0,Acceso a Aeropuerto
-25.67482,-54.49135,1.76,0.0,Acceso a Aeropuerto
-25.67498,-54.4912,1.76,0.0,Acceso a Aeropuerto
-25.67498,-54.4912,1.76,0.0,Acceso a Aeropuerto
-25.67532,-54.49092,1.76,0.0,Acceso a Aeropuerto
-25.67532,-54.49092,1.76,0.0,Acceso a Aeropuerto
-25.67656,-54.48989,1.76,0.0,Acceso a Aeropuerto
-25.67656,-54.48989,1.76,0.0,Acceso a Aeropuerto
-25.67788,-54.48879,1.76,0.0,Acceso a Aeropuerto
-25.67788,-54.48879,1.76,0.0,Acceso a Aeropuerto
-25.67891,-54.48793,1.76,0.0,Acceso a Aeropuerto
-25.67891,-54.48793,1.76,0.0,Acceso a Aeropuerto
-25.68041,-54.48668,1.76,0.0,Acceso a Aeropuerto
-25.68041,-54.48668,1.76,0.0,Acceso a Aeropuerto
-25.68273,-54.48473,1.76,0.0,Acceso a Aeropuerto
-25.68273,-54.48473,1.76,0.0,Acceso a Aeropuerto
-25.6839,-54.48376,1.76,0.0,Acceso a Aeropuerto
-25.6839,-54.48376,1.76,0.0,Acceso a Aeropuerto
-25.68425,-54.4835,1.76,0.0,Acceso a Aeropuerto
-25.68425,-54.4835,1.76,0.0,Acceso a Aeropuerto
-25.68444,-54.48335,1.76,0.0,Acceso a Aeropuerto
-25.68444,-54.48335,1.76,0.0,Acceso a Aeropuerto
-25.68475,-54.48305,1.76,0.0,Acceso a Aeropuerto
-25.68475,-54.48305,1.76,0.0,Acceso a Aeropuerto
-25.68545,-54.48247,1.76,0.0,Acceso a Aeropuerto
-25.68545,-54.48247,1.76,0.0,Acceso a Aeropuerto
-25.68584,-54.48218,1.76,0.0,Acceso a Aeropuerto
-25.68584,-54.48218,1.76,0.0,Acceso a Aeropuerto
-25.68595,-54.4821,1.76,0.0,Acceso a Aeropuerto
-25.68595,-54.4821,1.76,0.0,Acceso a Aeropuerto
-25.6861,-54.48197,1.76,0.0,Acceso a Aeropuerto
-25.6861,-54.48197,1.76,0.0,Acceso a Aeropuerto
-25.68679,-54.4814,1.76,0.0,Acceso a Aeropuerto
-25.68679,-54.4814,1.76,0.0,Acceso a Aeropuerto
-25.68947,-54.47918,1.76,0.0,Acceso a Aeropuerto
-25.68947,-54.47918,1.76,0.0,Acceso a Aeropuerto
-25.68963,-54.47903,1.76,0.0,Acceso a Aeropuerto
-25.68963,-54.47903,1.76,0.0,Acceso a Aeropuerto
-25.68982,-54.47887,1.76,0.0,Acceso a Aeropuerto
-25.68982,-54.47887,1.76,0.0,Acceso a Aeropuerto
-25.69004,-54.47868,1.76,0.0,Acceso a Aeropuerto
-25.69004,-54.47868,1.76,0.0,Acceso a Aeropuerto
-25.69049,-54.4783,1.76,0.0,Acceso a Aeropuerto
-25.69049,-54.4783,1.76,0.0,Acceso a Aeropuerto
-25.69078,-54.47809,1.76,0.0,Acceso a Aeropuerto
-25.69117,-54.47777,1.76,0.0,Acceso a Aeropuerto
-25.69117,-54.47777,1.76,0.0,Acceso a Aeropuerto
-25.69146,-54.47755,1.76,0.0,Acceso a Aeropuerto
-25.69146,-54.47755,1.76,0.0,Acceso a Aeropuerto
-25.69172,-54.47735,1.76,0.0,Acceso a Aeropuerto
-25.69188,-54.47725,1.76,0.0,Acceso a Aeropuerto
-25.69188,-54.47725,1.76,0.0,Acceso a Aeropuerto
-25.69217,-54.47707,1.76,0.0,Acceso a Aeropuerto
-25.69217,-54.47707,1.76,0.0,Acceso a Aeropuerto
-25.69258,-54.47682,1.76,0.0,Acceso a Aeropuerto
-25.69273,-54.47675,1.76,0.0,Acceso a Aeropuerto
-25.69273,-54.47675,1.76,0.0,Acceso a Aeropuerto
-25.69349,-54.47638,1.76,0.0,Acceso a Aeropuerto
-25.69392,-54.47623,1.76,0.0,Acceso a Aeropuerto
-25.69392,-54.47623,1.76,0.0,Acceso a Aeropuerto
-25.69635,-54.47541,1.76,0.0,Acceso a Aeropuerto
-25.69635,-54.47541,1.76,0.0,Acceso a Aeropuerto
-25.6966,-54.47531,1.76,0.0,Acceso a Aeropuerto
-25.6966,-54.47531,1.76,0.0,Acceso a Aeropuerto
-25.69763,-54.47496,1.76,0.0,Acceso a Aeropuerto
-25.69763,-54.47496,1.76,0.0,Acceso a Aeropuerto
-25.69801,-54.47482,1.76,0.0,Acceso a Aeropuerto
-25.69801,-54.47482,1.76,0.0,Acceso a Aeropuerto
-25.69858,-54.47462,1.76,0.0,Acceso a Aeropuerto
-25.69858,-54.47462,1.76,0.0,Acceso a Aeropuerto
-25.70041,-54.47398,1.76,0.0,Acceso a Aeropuerto
-25.70082,-54.47378,1.76,0.0,Acceso a Aeropuerto
-25.70105,-54.47364,1.76,0.0,Acceso a Aeropuerto
-25.70128,-54.47349,1.76,0.0,Acceso a Aeropuerto
-25.70155,-54.47326,1.76,0.0,Acceso a Aeropuerto
-25.70269,-54.47201,1.76,0.0,Acceso a Aeropuerto
-25.70269,-54.47201,1.76,0.0,Acceso a Aeropuerto
-25.70309,-54.47161,1.76,0.0,Acceso a Aeropuerto
-25.70309,-54.47161,1.76,0.0,Acceso a Aeropuerto
-25.70335,-54.47133,1.76,0.0,Acceso a Aeropuerto
-25.70335,-54.47133,1.76,0.0,Acceso a Aeropuerto
-25.70416,-54.47045,1.76,0.0,Acceso a Aeropuerto
-25.70416,-54.47045,1.76,0.0,Acceso a Aeropuerto
-25.7046,-54.46997,1.76,0.0,Acceso a Aeropuerto
-25.7046,-54.46997,1.76,0.0,Acceso a Aeropuerto
-25.70555,-54.46894,1.76,0.0,Acceso a Aeropuerto
-25.70555,-54.46894,1.76,0.0,Acceso a Aeropuerto
-25.70592,-54.46855,1.76,0.0,Acceso a Aeropuerto
-25.70592,-54.46855,1.76,0.0,Acceso a Aeropuerto
-25.70644,-54.46799,1.76,0.0,Acceso a Aeropuerto
-25.70644,-54.46799,1.76,0.0,Acceso a Aeropuerto
-25.70669,-54.46771,1.76,0.0,Acceso a Aeropuerto
-25.70669,-54.46771,1.76,0.0,Acceso a Aeropuerto
-25.70685,-54.46754,1.76,0.0,Acceso a Aeropuerto
-25.70685,-54.46754,1.76,0.0,Acceso a Aeropuerto
-25.70706,-54.46731,1.76,0.0,Acceso a Aeropuerto
-25.70706,-54.46731,1.76,0.0,Acceso a Aeropuerto
-25.70832,-54.46594,1.76,0.0,Acceso a Aeropuerto
-25.70832,-54.46594,1.76,0.0,Acceso a Aeropuerto
-25.70847,-54.46578,1.76,0.0,Acceso a Aeropuerto
-25.70847,-54.46578,1.76,0.0,Acceso a Aeropuerto
-25.71068,-54.4634,1.76,0.0,Acceso a Aeropuerto
-25.71103,-54.4631,1.76,0.0,Acceso a Aeropuerto
-25.71139,-54.46286,1.76,0.0,Acceso a Aeropuerto
-25.71167,-54.46272,1.76,0.0,Acceso a Aeropuerto
-25.71203,-54.46258,1.76,0.0,Acceso a Aeropuerto
-25.71217,-54.46255,1.76,0.0,Acceso a Aeropuerto
-25.71217,-54.46255,1.76,0.0,Acceso a Aeropuerto
-25.7124,-54.46248,1.76,0.0,Acceso a Aeropuerto
-25.7124,-54.46248,1.76,0.0,Acceso a Aeropuerto
-25.71261,-54.46245,1.76,0.0,Acceso a Aeropuerto
-25.71261,-54.46245,1.76,0.0,Acceso a Aeropuerto
-25.71284,-54.46242,1.76,0.0,Acceso a Aeropuerto
-25.71299,-54.46242,1.76,0.0,Acceso a Aeropuerto
-25.71299,-54.46242,1.76,0.0,Acceso a Aeropuerto
-25.71351,-54.46241,1.76,0.0,Acceso a Aeropuerto
-25.66844,-54.49936,1.09,0.0,12
-25.66891,-54.49876,1.09,0.0,12
-25.66891,-54.49876,1.09,0.0,12
-25.66896,-54.4987,1.09,0.0,12
-25.66896,-54.4987,1.09,0.0,12
-25.66941,-54.49812,1.09,0.0,12
-25.81603,-54.53817,2.65,0.6,101
-25.81341,-54.53855,2.65,0.6,101
-25.81341,-54.53855,2.65,0.6,101
-25.81088,-54.53891,2.65,0.6,101
-25.81088,-54.53891,2.65,0.6,101
-25.80972,-54.53907,2.65,0.6,101
-25.80972,-54.53907,2.65,0.6,101
-25.80929,-54.53912,2.65,0.6,101
-25.80871,-54.53916,2.65,0.6,101
-25.80798,-54.53916,2.65,0.6,101
-25.80777,-54.53915,2.65,0.6,101
-25.80736,-54.53911,2.65,0.6,101
-25.80557,-54.53885,2.65,0.6,101
-25.80557,-54.53885,2.65,0.6,101
-25.80439,-54.53867,2.65,0.6,101
-25.80439,-54.53867,2.65,0.6,101
-25.80167,-54.53826,2.65,0.6,101
-25.80167,-54.53826,2.65,0.6,101
-25.80112,-54.53818,2.65,0.6,101
-25.80112,-54.53818,2.65,0.6,101
-25.80016,-54.53804,2.65,0.6,101
-25.80016,-54.53804,2.65,0.6,101
-25.79971,-54.53797,2.65,0.6,101
-25.79971,-54.53797,2.65,0.6,101
-25.79876,-54.53782,2.65,0.6,101
-25.79876,-54.53782,2.65,0.6,101
-25.79837,-54.53776,2.65,0.6,101
-25.79837,-54.53776,2.65,0.6,101
-25.79767,-54.53766,2.65,0.6,101
-25.79767,-54.53766,2.65,0.6,101
-25.79674,-54.53752,2.65,0.6,101
-25.79674,-54.53752,2.65,0.6,101
-25.79627,-54.53745,2.65,0.6,101
-25.79627,-54.53745,2.65,0.6,101
-25.7958,-54.53738,2.65,0.6,101
-25.7958,-54.53738,2.65,0.6,101
-25.79509,-54.53727,2.65,0.6,101
-25.79509,-54.53727,2.65,0.6,101
-25.79482,-54.53723,2.65,0.6,101
-25.79482,-54.53723,2.65,0.6,101
-25.79331,-54.537,2.65,0.6,101
-25.79331,-54.537,2.65,0.6,101
-25.79279,-54.53692,2.65,0.6,101
-25.79279,-54.53692,2.65,0.6,101
-25.79213,-54.53682,2.65,0.6,101
-25.79213,-54.53682,2.65,0.6,101
-25.79006,-54.53651,2.65,0.6,101
-25.79006,-54.53651,2.65,0.6,101
-25.78879,-54.53633,2.65,0.6,101
-25.78879,-54.53633,2.65,0.6,101
-25.78816,-54.53625,2.65,0.6,101
-25.78767,-54.53621,2.65,0.6,101
-25.78696,-54.5362,2.65,0.6,101
-25.78673,-54.53621,2.65,0.6,101
-25.78534,-54.53634,2.65,0.6,101
-25.78534,-54.53634,2.65,0.6,101
-25.78452,-54.53642,2.65,0.6,101
-25.78452,-54.53642,2.65,0.6,101
-25.78269,-54.5366,2.65,0.6,101
-25.78269,-54.5366,2.65,0.6,101
-25.7819,-54.53668,2.65,0.6,101
-25.7819,-54.53668,2.65,0.6,101
-25.78014,-54.53687,2.65,0.6,101
-25.77661,-54.53722,2.65,0.6,101
-25.77661,-54.53722,2.65,0.6,101
-25.77558,-54.53733,2.65,0.6,101
-25.77558,-54.53733,2.65,0.6,101
-25.77359,-54.53753,2.65,0.6,101
-25.77359,-54.53753,2.65,0.6,101
-25.76855,-54.53804,2.65,0.6,101
-25.76855,-54.53804,2.65,0.6,101
-25.76688,-54.53821,2.65,0.6,101
-25.76688,-54.53821,2.65,0.6,101
-25.76577,-54.53832,2.65,0.6,101
-25.76577,-54.53832,2.65,0.6,101
-25.7634,-54.53855,2.65,0.6,101
-25.7634,-54.53855,2.65,0.6,101
-25.76279,-54.53861,2.65,0.6,101
-25.76279,-54.53861,2.65,0.6,101
-25.76208,-54.53868,2.65,0.6,101
-25.76208,-54.53868,2.65,0.6,101
-25.75831,-54.53907,2.65,0.6,101
-25.75831,-54.53907,2.65,0.6,101
-25.75655,-54.53925,2.65,0.6,101
-25.75655,-54.53925,2.65,0.6,101
-25.75295,-54.53961,2.65,0.6,101
-25.75295,-54.53961,2.65,0.6,101
-25.752,-54.53971,2.65,0.6,101
-25.752,-54.53971,2.65,0.6,101
-25.75118,-54.53979,2.65,0.6,101
-25.75118,-54.53979,2.65,0.6,101
-25.7503,-54.53987,2.65,0.6,101
-25.74978,-54.5399,2.65,0.6,101
-25.74978,-54.5399,2.65,0.6,101
-25.74928,-54.53991,2.65,0.6,101
-25.74885,-54.53988,2.65,0.6,101
-25.74863,-54.53985,2.65,0.6,101
-25.74819,-54.53977,2.65,0.6,101
-25.74798,-54.53972,2.65,0.6,101
-25.74734,-54.53952,2.65,0.6,101
-25.74734,-54.53952,2.65,0.6,101
-25.74692,-54.53936,2.65,0.6,101
-25.74636,-54.53909,2.65,0.6,101
-25.74598,-54.53887,2.65,0.6,101
-25.74541,-54.53849,2.65,0.6,101
-25.74541,-54.53849,2.65,0.6,101
-25.74461,-54.53794,2.65,0.6,101
-25.74461,-54.53794,2.65,0.6,101
-25.74424,-54.53768,2.65,0.6,101
-25.74424,-54.53768,2.65,0.6,101
-25.74329,-54.53701,2.65,0.6,101
-25.74329,-54.53701,2.65,0.6,101
-25.74223,-54.53627,2.65,0.6,101
-25.74223,-54.53627,2.65,0.6,101
-25.74165,-54.53588,2.65,0.6,101
-25.74165,-54.53588,2.65,0.6,101
-25.7411,-54.53556,2.65,0.6,101
-25.74091,-54.53546,2.65,0.6,101
-25.74053,-54.53529,2.65,0.6,101
-25.73993,-54.53507,2.65,0.6,101
-25.73913,-54.53485,2.65,0.6,101
-25.73913,-54.53485,2.65,0.6,101
-25.73875,-54.53475,2.65,0.6,101
-25.73875,-54.53475,2.65,0.6,101
-25.73841,-54.53466,2.65,0.6,101
-25.73841,-54.53466,2.65,0.6,101
-25.73757,-54.53443,2.65,0.6,101
-25.73757,-54.53443,2.65,0.6,101
-25.73617,-54.53407,2.65,0.6,101
-25.73617,-54.53407,2.65,0.6,101
-25.73587,-54.53399,2.65,0.6,101
-25.73587,-54.53399,2.65,0.6,101
-25.7356,-54.53392,2.65,0.6,101
-25.7356,-54.53392,2.65,0.6,101
-25.73499,-54.53376,2.65,0.6,101
-25.73499,-54.53376,2.65,0.6,101
-25.7346,-54.53366,2.65,0.6,101
-25.7346,-54.53366,2.65,0.6,101
-25.73289,-54.53321,2.65,0.6,101
-25.73289,-54.53321,2.65,0.6,101
-25.73217,-54.533,2.65,0.6,101
-25.73193,-54.53292,2.65,0.6,101
-25.73157,-54.53277,2.65,0.6,101
-25.73122,-54.53259,2.65,0.6,101
-25.73102,-54.53247,2.65,0.6,101
-25.73062,-54.5322,2.65,0.6,101
-25.73048,-54.53209,2.65,0.6,101
-25.73048,-54.53209,2.65,0.6,101
-25.73033,-54.53197,2.65,0.6,101
-25.72949,-54.53123,2.65,0.6,101
-25.72949,-54.53123,2.65,0.6,101
-25.72891,-54.5307,2.65,0.6,101
-25.72891,-54.5307,2.65,0.6,101
-25.72856,-54.53038,2.65,0.6,101
-25.72856,-54.53038,2.65,0.6,101
-25.72807,-54.52994,2.65,0.6,101
-25.72807,-54.52994,2.65,0.6,101
-25.72688,-54.52887,2.65,0.6,101
-25.72688,-54.52887,2.65,0.6,101
-25.72601,-54.52808,2.65,0.6,101
-25.72601,-54.52808,2.65,0.6,101
